"var_names";"smd"
"1";"age";0.00566601864543774
"2";"age_group";0
"3";"gender_concept_id";0
"4";"medea_group_2001";0.0461127988405511
"5";"aga_name";0
"6";"vac_concept_id_1";0.898361820382506
"7";"vac_concept_id_2";0.808686934527079
"8";"vac_concept_id_3";0.293384666824204
"9";"vac_scheme";0.905026882960669
"10";"vac_heterologous";0.776711362121731
"11";"cancer_diagnosis_time";0
"12";"cancer_dx_breast";0.0154136187813202
"13";"cancer_dx_prostate";0.00261022295755004
"14";"cancer_dx_colorectal";0.00163645178863831
"15";"cancer_dx_lung";0.0135861325034531
"16";"cancer_dx_head_neck";0.00787782841955576
"17";"cancer_dx_endometrium";0.00836158437588781
"18";"cancer_dx_cervix_uterus";0.0229012648953841
"19";"cancer_dx_bladder";0.0012923136070232
"20";"cancer_dx_liver_biliary";0.0133118841563195
"21";"cancer_dx_melanoma";0.00773777196794043
"22";"cancer_dx_pancreas";0.010105208512174
"23";"cancer_dx_kidney";0.00598119847655957
"24";"cancer_dx_gastric";0.0129436270393035
"25";"cancer_dx_esophagus";0.00606445553913076
"26";"cancer_dx_testis";0.00226212578910182
"27";"cancer_dx_thyroid";0.0088831079685699
"28";"cancer_dx_CNS";0.00109791559152549
"29";"cancer_dx_neuroendocrine";0.00568963255589666
"30";"cancer_dx_sarcomas";0.00516674561562125
"31";"cancer_dx_leukemia";0.0110682580537762
"32";"cancer_dx_myeloma";0.0266331017248979
"33";"cancer_dx_lymphoma";0.0120791989928926
"34";"cancer_dx_other";0.00376053998454038
"35";"cancer_dx_other_2";0.000464981216696313
"36";"cancer_dx_undefined";0.00425784499326422
"37";"cancer_group_gastro_intestinal";0.00928878422959929
"38";"cancer_group_genito_urinary";0.00211469826895978
"39";"cancer_group_thyroid";0.0088831079685699
"40";"cancer_group_breast";0.0154136187813202
"41";"cancer_group_sarcomas";0.00467285854592362
"42";"cancer_group_thorax";0.0130805641311819
"43";"cancer_group_gynecology";0.0207273059289052
"44";"cancer_group_head_neck";0.00787782841955576
"45";"cancer_group_hemathological";0.0254843631821195
"46";"cancer_group_skin";0.0102198169728946
"47";"cancer_group_CNS";0.00147692991082117
"48";"cancer_group_undefined";0.00480788719595043
"49";"cancer_group_nasopharynx";0.000804229530855743
"50";"cancer_group_neuroendocrine";0.00568963255589666
"51";"cancer_group_other";0.00425925846364713
"52";"cancer_group_other_2";0.000464981216696313
"53";"charlson_index";0.00228493677260182
"54";"CCI_Rheumatologic_Disease";0.00572856157507692
"55";"CCI_Any_Malignancy";0
"56";"CCI_Metastatic_Solid_Tumor";0.0105153398732457
"57";"CCI_Diabetes_Mild";0.0102305156138433
"58";"CCI_Mild_Liver_Disease";0.0107331934700253
"59";"CCI_Peptic_Ulcer_Disease";0.00742627971777211
"60";"CCI_Chronic_Pulmonary_Disease";0.00198298032953819
"61";"CCI_Renal_Disease";0.0170761169379237
"62";"CCI_Cerebrovascular_Disease";0.00486196051209635
"63";"CCI_Diabetes_With_Complications";0.0105885145057978
"64";"CCI_Congestive_Heart_Failure";0.0145863783457713
"65";"CCI_Dementia";0.00283567781152104
"66";"CCI_Peripheral_Artery_Disease";0.00383609019680364
"67";"CCI_Myocardial_Infarction";0.00442474340178366
"68";"CCI_Moderate_Severe_Liver_Disease";0.00270650751301529
"69";"CCI_Hemiplegia_Paraplegia";0.00345974019423689
"70";"CCI_AIDS";0.00805372847617191
"71";"n_visits_outpatient";0.0221832522835764
"72";"n_visits_telehealth";0.0585220981544532
"73";"visits_outpatient_cat";0.0800989783759101
