"var_names";"smd"
"1";"age";0.000986245024838711
"2";"age_group";0.00319977588454507
"3";"gender_concept_id";0.000481037156566196
"4";"medea_group_2001";0.014784310448582
"5";"aga_name";0.0099862223965309
"6";"vac_concept_id_1";0.00480644118337955
"7";"vac_concept_id_2";0.00480644118337955
"8";"vac_concept_id_3";0.756834245180994
"9";"vac_scheme";0.00480644118337961
"10";"cancer_diagnosis_time";0.00390495071460335
"11";"cancer_dx_breast";0.0129874874047133
"12";"cancer_dx_prostate";0.0135082881436623
"13";"cancer_dx_colorectal";0.00226062166928921
"14";"cancer_dx_lung";0.0178788421879708
"15";"cancer_dx_head_neck";0.00747150879068957
"16";"cancer_dx_endometrium";0.0144762980442442
"17";"cancer_dx_cervix_uterus";0.0134869624299836
"18";"cancer_dx_bladder";0.0116800435760643
"19";"cancer_dx_liver_biliary";0.00232632891975829
"20";"cancer_dx_melanoma";0.023848170517131
"21";"cancer_dx_pancreas";0.0137307307527784
"22";"cancer_dx_kidney";0.0133418137044929
"23";"cancer_dx_gastric";0.0062746885119793
"24";"cancer_dx_esophagus";0.00168523237759971
"25";"cancer_dx_testis";0.0033584986179298
"26";"cancer_dx_thyroid";0.00333370203416976
"27";"cancer_dx_CNS";0.00357790259937142
"28";"cancer_dx_neuroendocrine";0.00413393146465806
"29";"cancer_dx_sarcomas";0.00404822267033392
"30";"cancer_dx_leukemia";0.00236357626415065
"31";"cancer_dx_myeloma";0.0148778299537383
"32";"cancer_dx_lymphoma";0.0123628234303968
"33";"cancer_dx_other";0.00135046193398156
"34";"cancer_dx_other_2";0.00431265262922971
"35";"cancer_dx_undefined";0.00207876834969452
"36";"cancer_group_gastro_intestinal";0.00466870561612349
"37";"cancer_group_genito_urinary";0.00726134056550727
"38";"cancer_group_thyroid";0.00333370203416976
"39";"cancer_group_breast";0.0129874874047133
"40";"cancer_group_sarcomas";0.00689231468568161
"41";"cancer_group_thorax";0.0161680071097092
"42";"cancer_group_gynecology";0.0147621307665121
"43";"cancer_group_head_neck";0.00747150879068957
"44";"cancer_group_hemathological";0.0160307793923652
"45";"cancer_group_skin";0.0263591004645402
"46";"cancer_group_CNS";0.00332495981679713
"47";"cancer_group_undefined";0.0122131660074214
"48";"cancer_group_nasopharynx";0.00716791323079424
"49";"cancer_group_neuroendocrine";0.00413393146465806
"50";"cancer_group_other";0.00498933948717526
"51";"cancer_group_other_2";0.00431265262922971
"52";"charlson_index";0.0238287349439477
"53";"CCI_Rheumatologic_Disease";0.0135703779191517
"54";"CCI_Any_Malignancy";0
"55";"CCI_Metastatic_Solid_Tumor";0.0259378535460988
"56";"CCI_Diabetes_Mild";0.00396662276052914
"57";"CCI_Mild_Liver_Disease";0.0126594427323767
"58";"CCI_Peptic_Ulcer_Disease";0.0118179895521951
"59";"CCI_Chronic_Pulmonary_Disease";0.0028823538925059
"60";"CCI_Renal_Disease";0.00396942911664996
"61";"CCI_Cerebrovascular_Disease";0.0057854015125343
"62";"CCI_Diabetes_With_Complications";0.00821768271956212
"63";"CCI_Congestive_Heart_Failure";0.00381988902352641
"64";"CCI_Dementia";0.00531854390997861
"65";"CCI_Peripheral_Artery_Disease";0.00224816943831156
"66";"CCI_Myocardial_Infarction";0.000605122844054673
"67";"CCI_Moderate_Severe_Liver_Disease";0.010590503972963
"68";"CCI_Hemiplegia_Paraplegia";0.00102961889771177
"69";"CCI_AIDS";0.000175004889338285
"70";"n_visits_outpatient";0.021285653929031
"71";"n_visits_telehealth";0.0329606231414948
"72";"visits_outpatient_cat";0.0425907249336664
